Plik,Kolory,Rezystancja
resistor (9199).jpg,RED-BLACK-BROWN-ORANGE-ORANGE,200
resistor (92).jpg,GRAY-GRAY,BRAK
resistor (920).jpg,BROWN-GREEN-ORANGE-BROWN-RED,15000
resistor (9200).jpg,BLACK-RED-RED-BROWN-ORANGE,200
resistor (9201).jpg,BLACK-GRAY-WHITE-BROWN-ORANGE,8000000000
resistor (9202).jpg,YELLOW-YELLOW-VIOLET-RED,440000000
resistor (9203).jpg,RED-BROWN,BRAK
resistor (9204).jpg,BLACK-RED,BRAK
resistor (9205).jpg,YELLOW-VIOLET-RED,4700
resistor (9206).jpg,YELLOW-BROWN-VIOLET-RED,410000000
resistor (9207).jpg,YELLOW-YELLOW-VIOLET-RED-BROWN,440000000
resistor (9208).jpg,RED,BRAK
resistor (9209).jpg,GRAY-BROWN-GRAY,8100000000
resistor (921).jpg,RED-GREEN-ORANGE-RED-ORANGE,25000
resistor (9210).jpg,YELLOW-VIOLET-RED,4700
resistor (9211).jpg,BLACK-WHITE-YELLOW-RED-BLACK,90000
resistor (9212).jpg,,BRAK
resistor (9213).jpg,YELLOW-YELLOW-RED,4400
resistor (9214).jpg,YELLOW-VIOLET-RED,4700
resistor (9215).jpg,GRAY-GRAY,BRAK
resistor (9216).jpg,VIOLET-RED,BRAK
resistor (9217).jpg,YELLOW-VIOLET-RED-BROWN,4700
resistor (9218).jpg,BLACK-RED-VIOLET-YELLOW-GRAY,20000000
resistor (9219).jpg,YELLOW-RED-BROWN,420
resistor (922).jpg,RED-GREEN-ORANGE-BROWN-BROWN,25000
resistor (9220).jpg,GRAY-GRAY,BRAK
resistor (9221).jpg,BLACK-BROWN-BROWN-RED-BROWN,10
resistor (9222).jpg,YELLOW-RED,BRAK
resistor (9223).jpg,YELLOW-RED-GRAY-GRAY,4200000000
resistor (9224).jpg,YELLOW-VIOLET-RED-GRAY,4700
resistor (9225).jpg,RED-BROWN,BRAK
resistor (9226).jpg,BLACK-RED-BROWN,20
resistor (9227).jpg,BLACK-RED-VIOLET-ORANGE,20000000
resistor (9228).jpg,YELLOW-VIOLET-RED,4700
resistor (9229).jpg,,BRAK
resistor (923).jpg,BROWN-ORANGE-BROWN-RED-BROWN,130
resistor (9230).jpg,BROWN-YELLOW-RED,1400
resistor (9231).jpg,WHITE-WHITE-WHITE,99000000000
resistor (9232).jpg,GRAY-GRAY-BROWN,880
resistor (9233).jpg,YELLOW-VIOLET-RED-BROWN,4700
resistor (9234).jpg,BLACK-RED,BRAK
resistor (9235).jpg,YELLOW-VIOLET-BROWN-RED-GRAY,470
resistor (9236).jpg,RED,BRAK
resistor (9237).jpg,WHITE-WHITE,BRAK
resistor (9238).jpg,YELLOW-VIOLET-RED-BROWN,4700
resistor (9239).jpg,BLACK-RED-VIOLET-YELLOW,20000000
resistor (924).jpg,BROWN-RED-GREEN-ORANGE-BROWN,1200000
resistor (9240).jpg,RED,BRAK
resistor (9241).jpg,,BRAK
resistor (9242).jpg,GRAY-BROWN-GRAY,8100000000
resistor (9243).jpg,YELLOW-RED-BROWN,420
resistor (9244).jpg,GRAY-GRAY,BRAK
resistor (9245).jpg,,BRAK
resistor (9246).jpg,YELLOW-VIOLET-RED,4700
resistor (9247).jpg,YELLOW-VIOLET-RED-BROWN,4700
resistor (9248).jpg,BLACK-RED-VIOLET-YELLOW,20000000
resistor (9249).jpg,GRAY-BROWN-GRAY,8100000000
resistor (925).jpg,BROWN-RED-GREEN-ORANGE-BROWN,1200000
resistor (9250).jpg,RED-BROWN-ORANGE-YELLOW,21000
resistor (9251).jpg,WHITE-RED-VIOLET-YELLOW,920000000
resistor (9252).jpg,RED-ORANGE-BROWN-VIOLET-YELLOW,230
resistor (9253).jpg,BROWN-RED-ORANGE-VIOLET-YELLOW,12000
resistor (9254).jpg,YELLOW-VIOLET-ORANGE-RED,47000
resistor (9255).jpg,YELLOW-VIOLET-ORANGE-RED,47000
resistor (9256).jpg,YELLOW-VIOLET-RED-BLACK,4700
resistor (9257).jpg,RED-ORANGE-VIOLET-YELLOW-GRAY,230000000
resistor (9258).jpg,RED-ORANGE-BROWN-VIOLET-YELLOW,230
resistor (9259).jpg,BROWN-RED-ORANGE-VIOLET-YELLOW,12000
resistor (926).jpg,RED-GREEN-ORANGE-BROWN-RED,25000
resistor (9260).jpg,ORANGE-BROWN-RED,3100
resistor (9261).jpg,GRAY-GRAY-RED-ORANGE-VIOLET,8800
resistor (9262).jpg,RED-ORANGE-VIOLET-YELLOW-GRAY,230000000
resistor (9263).jpg,RED-VIOLET-YELLOW,270000
resistor (9264).jpg,RED-BROWN,BRAK
resistor (9265).jpg,RED-ORANGE-VIOLET-YELLOW-GRAY,230000000
resistor (9266).jpg,RED-VIOLET-YELLOW,270000
resistor (9267).jpg,WHITE-WHITE-WHITE-WHITE-WHITE,99000000000
resistor (9268).jpg,RED-VIOLET-YELLOW-GRAY-GRAY,270000
resistor (9269).jpg,RED-ORANGE-VIOLET-YELLOW-GRAY,230000000
resistor (927).jpg,RED-GREEN-ORANGE-BROWN-RED,25000
resistor (9270).jpg,WHITE-YELLOW-VIOLET-RED-BROWN,940000000
resistor (9271).jpg,YELLOW-VIOLET-ORANGE-RED,47000
resistor (9272).jpg,RED-ORANGE-BROWN-VIOLET-YELLOW,230
resistor (9273).jpg,RED-ORANGE-VIOLET-YELLOW-GRAY,230000000
resistor (9274).jpg,YELLOW-VIOLET-ORANGE-RED,47000
resistor (9275).jpg,RED-ORANGE-VIOLET-YELLOW-GRAY,230000000
resistor (9276).jpg,RED-VIOLET-YELLOW,270000
resistor (9277).jpg,RED-BROWN,BRAK
resistor (9278).jpg,GRAY-YELLOW-VIOLET-RED-BROWN,840000000
resistor (9279).jpg,BROWN-RED-ORANGE-VIOLET-YELLOW,12000
resistor (928).jpg,ORANGE-BROWN-ORANGE-ORANGE-BROWN,31000
resistor (9280).jpg,RED-ORANGE-VIOLET-YELLOW,230000000
resistor (9281).jpg,RED,BRAK
resistor (9282).jpg,BROWN-RED-ORANGE-VIOLET-YELLOW,12000
resistor (9283).jpg,BROWN-ORANGE-RED-BROWN,1300
resistor (9284).jpg,RED-BROWN,BRAK
resistor (9285).jpg,BROWN-RED-GRAY-BROWN-ORANGE,1200000000
resistor (9286).jpg,RED-ORANGE-VIOLET-GRAY-YELLOW,230000000
resistor (9287).jpg,BROWN-RED-BROWN,120
resistor (9288).jpg,YELLOW-VIOLET-RED,4700
resistor (9289).jpg,BROWN-RED-ORANGE-VIOLET-YELLOW,12000
resistor (929).jpg,BROWN-ORANGE-BLACK-ORANGE-BROWN,13
resistor (9290).jpg,RED-ORANGE-BROWN-VIOLET-YELLOW,230
resistor (9291).jpg,GRAY-RED-ORANGE-VIOLET-YELLOW,82000
resistor (9292).jpg,BROWN-RED-ORANGE-VIOLET-YELLOW,12000
resistor (9293).jpg,GRAY-BROWN-RED-ORANGE-VIOLET,8100
resistor (9294).jpg,BLACK-GRAY,BRAK
resistor (9295).jpg,GRAY,BRAK
resistor (9296).jpg,RED-ORANGE-VIOLET-GRAY-GRAY,230000000
resistor (9297).jpg,WHITE-WHITE-WHITE-GRAY,99000000000
resistor (9298).jpg,GRAY,BRAK
resistor (9299).jpg,RED-ORANGE-VIOLET-GRAY-GRAY,230000000
resistor (93).jpg,GRAY-GRAY,BRAK
resistor (930).jpg,ORANGE-RED,BRAK
resistor (9300).jpg,RED-ORANGE-BROWN-VIOLET-BROWN,230
resistor (9301).jpg,GRAY,BRAK
resistor (9302).jpg,RED-ORANGE-BROWN-VIOLET-BROWN,230
resistor (9303).jpg,RED-ORANGE-BROWN-VIOLET-BROWN,230
resistor (9304).jpg,VIOLET-RED,BRAK
resistor (9305).jpg,RED-BROWN-ORANGE-VIOLET-GRAY,21000
resistor (9306).jpg,GRAY,BRAK
resistor (9307).jpg,GRAY-VIOLET-BROWN-ORANGE-RED,870
resistor (9308).jpg,RED-ORANGE-BROWN-VIOLET-YELLOW,230
resistor (9309).jpg,BLACK-GRAY,BRAK
resistor (931).jpg,BROWN-BROWN-RED-BROWN-ORANGE,1100
resistor (9310).jpg,GRAY-VIOLET-BROWN-ORANGE-RED,870
resistor (9311).jpg,BLACK-BROWN-VIOLET-RED,10000000
resistor (9312).jpg,RED-ORANGE-BROWN-VIOLET-BROWN,230
resistor (9313).jpg,BLACK-GRAY-WHITE-YELLOW-VIOLET,8000000000
resistor (9314).jpg,BROWN-RED-BROWN-VIOLET-YELLOW,120
resistor (9315).jpg,,BRAK
resistor (9316).jpg,RED-VIOLET-YELLOW-GRAY-GRAY,270000
resistor (9317).jpg,RED-ORANGE-BROWN-VIOLET-YELLOW,230
resistor (9318).jpg,RED-ORANGE,BRAK
resistor (9319).jpg,RED-VIOLET,BRAK
resistor (932).jpg,BLACK-GREEN-BROWN-RED-BROWN,50
resistor (9320).jpg,RED-VIOLET-BROWN-GRAY-GRAY,270
resistor (9321).jpg,RED-VIOLET-YELLOW-GRAY-GRAY,270000
resistor (9322).jpg,GRAY-RED-BROWN-ORANGE-VIOLET,820
resistor (9323).jpg,RED-VIOLET-YELLOW,270000
resistor (9324).jpg,BROWN-RED-ORANGE-VIOLET-BROWN,12000
resistor (9325).jpg,GRAY-GRAY-GRAY,8800000000
resistor (9326).jpg,RED-BROWN-VIOLET-BROWN-YELLOW,210000000
resistor (9327).jpg,,BRAK
resistor (9328).jpg,RED-VIOLET-BROWN-GRAY-GRAY,270
resistor (9329).jpg,BROWN-BLACK-BROWN-RED,100
resistor (933).jpg,BLACK-GREEN-BROWN-ORANGE-BROWN,50
resistor (9330).jpg,RED-VIOLET-YELLOW-GRAY-GRAY,270000
resistor (9331).jpg,GRAY,BRAK
resistor (9332).jpg,RED-ORANGE-VIOLET,230000000
resistor (9333).jpg,RED-VIOLET-GRAY-GRAY,2700000000
resistor (9334).jpg,,BRAK
resistor (9335).jpg,BLACK-YELLOW-VIOLET-RED,40000000
resistor (9336).jpg,RED-VIOLET-YELLOW,270000
resistor (9337).jpg,,BRAK
resistor (9338).jpg,RED-ORANGE-VIOLET-YELLOW-GRAY,230000000
resistor (9339).jpg,RED-VIOLET-BROWN-YELLOW-GRAY,270
resistor (934).jpg,RED-GREEN-RED,2500
resistor (9340).jpg,YELLOW-VIOLET-RED,4700
resistor (9341).jpg,BLACK-RED,BRAK
resistor (9342).jpg,BROWN-BROWN-RED-VIOLET-YELLOW,1100
resistor (9343).jpg,BROWN-BROWN-RED-VIOLET-YELLOW,1100
resistor (9344).jpg,BLACK-RED,BRAK
resistor (9345).jpg,RED-BROWN-ORANGE-VIOLET-BROWN,21000
resistor (9346).jpg,GRAY-GRAY-GRAY,8800000000
resistor (9347).jpg,GRAY-GRAY,BRAK
resistor (9348).jpg,ORANGE-BROWN-ORANGE-BLACK-RED,31000
resistor (9349).jpg,BROWN-ORANGE-RED-RED-BROWN,1300
resistor (935).jpg,BLACK-GREEN-RED-BROWN,500
resistor (9350).jpg,BLACK-GRAY-RED-BROWN-ORANGE,800
resistor (9351).jpg,GRAY-ORANGE-GRAY,8300000000
resistor (9352).jpg,GRAY-GRAY-GRAY,8800000000
resistor (9353).jpg,BROWN-ORANGE-RED-BROWN-ORANGE,1300
resistor (9354).jpg,BROWN-ORANGE-RED-BROWN-ORANGE,1300
resistor (9355).jpg,ORANGE-BROWN-ORANGE-BLACK-BROWN,31000
resistor (9356).jpg,ORANGE-BROWN-ORANGE-BLACK-RED,31000
resistor (9357).jpg,,BRAK
resistor (9358).jpg,WHITE-GRAY-WHITE,98000000000
resistor (9359).jpg,BROWN-ORANGE-RED-BROWN-ORANGE,1300
resistor (936).jpg,BROWN-RED-GREEN-BLACK-BROWN,1200000
resistor (9360).jpg,BROWN-ORANGE-RED-BROWN-ORANGE,1300
resistor (9361).jpg,ORANGE-RED-BROWN-ORANGE-BLACK,320
resistor (9362).jpg,ORANGE-RED-BROWN-ORANGE-BLACK,320
resistor (9363).jpg,GRAY-GRAY-GRAY-GRAY-ORANGE,8800000000
resistor (9364).jpg,BROWN-ORANGE-RED-BROWN-ORANGE,1300
resistor (9365).jpg,GRAY-GRAY,BRAK
resistor (9366).jpg,ORANGE-BROWN-RED-BROWN-ORANGE,3100
resistor (9367).jpg,,BRAK
resistor (9368).jpg,ORANGE-RED-BROWN-ORANGE-BLACK,320
resistor (9369).jpg,ORANGE-BROWN-ORANGE-BLACK-BROWN,31000
resistor (937).jpg,BLACK-WHITE-GREEN-RED-BROWN,900000
resistor (9370).jpg,BLACK-GRAY-GRAY-GRAY-GRAY,800000000
resistor (9371).jpg,GRAY-RED-BROWN,820
resistor (9372).jpg,ORANGE-RED-BROWN-ORANGE-BLACK,320
resistor (9373).jpg,ORANGE-RED-BROWN-ORANGE-BLACK,320
resistor (9374).jpg,,BRAK
resistor (9375).jpg,WHITE-WHITE-WHITE-WHITE,99000000000
resistor (9376).jpg,GRAY-GRAY,BRAK
resistor (9377).jpg,ORANGE-RED-ORANGE-BLACK-BROWN,32000
resistor (9378).jpg,ORANGE-RED-BROWN-ORANGE-BLACK,320
resistor (9379).jpg,BLACK-GRAY-GRAY-GRAY-RED,800000000
resistor (938).jpg,BROWN-BROWN-BROWN-RED-BROWN,110
resistor (9380).jpg,WHITE-WHITE-WHITE-WHITE-GRAY,99000000000
resistor (9381).jpg,ORANGE-RED-BROWN-ORANGE-BLACK,320
resistor (9382).jpg,BROWN-ORANGE-RED-BROWN-ORANGE,1300
resistor (9383).jpg,BROWN-ORANGE-RED-BROWN-ORANGE,1300
resistor (9384).jpg,GRAY-GRAY-GRAY-GRAY,8800000000
resistor (9385).jpg,ORANGE-BROWN-RED-BROWN-ORANGE,3100
resistor (9386).jpg,BROWN-ORANGE-GRAY-RED,1300000000
resistor (9387).jpg,GRAY-GRAY,BRAK
resistor (9388).jpg,ORANGE-ORANGE-BLACK-RED,33
resistor (9389).jpg,BROWN-BLACK-BLACK-BROWN-BLACK,10
resistor (939).jpg,RED-GREEN-BLACK-BLACK,25
resistor (9390).jpg,BROWN-BLACK-BLACK-BROWN-BLACK,10
resistor (9391).jpg,ORANGE-RED-BROWN-ORANGE-BLACK,320
resistor (9392).jpg,BROWN-ORANGE-RED-BROWN-ORANGE,1300
resistor (9393).jpg,GRAY-GRAY,BRAK
resistor (9394).jpg,BROWN-ORANGE-BROWN-ORANGE-BLACK,130
resistor (9395).jpg,ORANGE-BROWN-RED-BROWN-ORANGE,3100
resistor (9396).jpg,BLACK-BLACK,BRAK
resistor (9397).jpg,BROWN-ORANGE-BROWN-ORANGE-BLACK,130
resistor (9398).jpg,BLACK-GRAY-BROWN-ORANGE,80
resistor (9399).jpg,BROWN-ORANGE-BROWN-ORANGE-BLACK,130
resistor (94).jpg,GRAY,BRAK
resistor (940).jpg,BLACK-GREEN-RED,500
resistor (9400).jpg,BLACK-GRAY-WHITE-WHITE-WHITE,8000000000
resistor (9401).jpg,ORANGE-BROWN-BROWN-ORANGE-BLACK,310
resistor (9402).jpg,BROWN-ORANGE-BROWN-ORANGE-BLACK,130
resistor (9403).jpg,BLACK-BLACK-BROWN-BLACK-BROWN,BRAK
resistor (9404).jpg,ORANGE-ORANGE-BLACK-BROWN-RED,33
resistor (9405).jpg,GRAY-GRAY,BRAK
resistor (9406).jpg,WHITE-WHITE-WHITE,99000000000
resistor (9407).jpg,BROWN-ORANGE-BROWN-ORANGE-BLACK,130
resistor (9408).jpg,BROWN-BLACK-BROWN-BLACK-BROWN,100
resistor (9409).jpg,BROWN-ORANGE-BROWN-ORANGE-BLACK,130
resistor (941).jpg,BLACK-GREEN-ORANGE-BROWN-RED,5000
resistor (9410).jpg,ORANGE-BROWN-ORANGE-BLACK-BROWN,31000
resistor (9411).jpg,GRAY-GRAY,BRAK
resistor (9412).jpg,GRAY-GRAY-GRAY-GRAY,8800000000
resistor (9413).jpg,BLACK-BLACK-BROWN-BLACK-BROWN,BRAK
resistor (9414).jpg,ORANGE-ORANGE-BLACK-BROWN-ORANGE,33
resistor (9415).jpg,BLACK-GRAY-BROWN-BLACK-BROWN,80
resistor (9416).jpg,BROWN-ORANGE-BROWN-ORANGE-BLACK,130
resistor (9417).jpg,BROWN-BLACK-BROWN-BLACK-BROWN,100
resistor (9418).jpg,BLACK-BROWN-BLACK-BROWN-BLACK,1
resistor (9419).jpg,BLACK-GRAY-WHITE-WHITE-RED,8000000000
resistor (942).jpg,BLACK-GREEN-ORANGE-BROWN-RED,5000
resistor (9420).jpg,WHITE-WHITE-WHITE-WHITE,99000000000
resistor (9421).jpg,BROWN-ORANGE-BROWN-ORANGE-BLACK,130
resistor (9422).jpg,ORANGE-BROWN-ORANGE-BLACK-BROWN,31000
resistor (9423).jpg,ORANGE-ORANGE-BLACK-GRAY-GRAY,33
resistor (9424).jpg,,BRAK
resistor (9425).jpg,BLACK-BLACK-BROWN-BROWN-BLACK,BRAK
resistor (9426).jpg,BROWN-ORANGE-BROWN-ORANGE-BLACK,130
resistor (9427).jpg,ORANGE-BROWN-RED-ORANGE-BROWN,3100
resistor (9428).jpg,BROWN-ORANGE-BROWN-ORANGE-BLACK,130
resistor (9429).jpg,BROWN-BLACK-BROWN-BLACK,100
resistor (943).jpg,BLACK-GREEN-BROWN-ORANGE-RED,50
resistor (9430).jpg,ORANGE-ORANGE-BLACK,33
resistor (9431).jpg,ORANGE-ORANGE-BLACK,33
resistor (9432).jpg,GRAY-BROWN-GRAY,8100000000
resistor (9433).jpg,ORANGE-ORANGE-BLACK-BROWN-RED,33
resistor (9434).jpg,WHITE-WHITE-RED,9900
resistor (9435).jpg,BROWN-ORANGE-BROWN-ORANGE-BLACK,130
resistor (9436).jpg,BLACK-BROWN-BLACK-BROWN-BROWN,1
resistor (9437).jpg,ORANGE-ORANGE-BLACK-GRAY,33
resistor (9438).jpg,BROWN-ORANGE-RED-BROWN-ORANGE,1300
resistor (9439).jpg,ORANGE-BROWN-ORANGE-ORANGE,31000
resistor (944).jpg,BLACK-GREEN-BROWN-RED-BROWN,50
resistor (9440).jpg,ORANGE-BLACK-ORANGE-BLACK-ORANGE,30000
resistor (9441).jpg,RED-ORANGE,BRAK
resistor (9442).jpg,ORANGE-RED-ORANGE-ORANGE-RED,32000
resistor (9443).jpg,ORANGE-RED-WHITE,32000000000
resistor (9444).jpg,ORANGE-BROWN-ORANGE-ORANGE-RED,31000
resistor (9445).jpg,BLACK-RED-BROWN,20
resistor (9446).jpg,ORANGE-ORANGE,BRAK
resistor (9447).jpg,GRAY-GRAY,BRAK
resistor (9448).jpg,ORANGE-ORANGE-ORANGE,33000
resistor (9449).jpg,BLACK-ORANGE-BROWN-RED-ORANGE,30
resistor (945).jpg,BLACK-GREEN-RED,500
resistor (9450).jpg,ORANGE-RED-ORANGE-ORANGE-RED,32000
resistor (9451).jpg,BLACK-ORANGE-BLACK,3
resistor (9452).jpg,GRAY-GRAY,BRAK
resistor (9453).jpg,ORANGE-BROWN-RED-ORANGE-RED,3100
resistor (9454).jpg,BLACK-RED-ORANGE-ORANGE-BROWN,2000
resistor (9455).jpg,ORANGE-ORANGE-ORANGE-RED,33000
resistor (9456).jpg,BLACK-ORANGE-GRAY,300000000
resistor (9457).jpg,GRAY-ORANGE-RED,8300
resistor (9458).jpg,ORANGE-RED-ORANGE-ORANGE,32000
resistor (9459).jpg,GRAY-GRAY,BRAK
resistor (946).jpg,BROWN-RED-ORANGE,12000
resistor (9460).jpg,ORANGE-BROWN-ORANGE-ORANGE-RED,31000
resistor (9461).jpg,GRAY-ORANGE-GRAY,8300000000
resistor (9462).jpg,ORANGE-BROWN-RED-ORANGE-BROWN,3100
resistor (9463).jpg,ORANGE-BROWN-ORANGE-BROWN,31000
resistor (9464).jpg,ORANGE-BLACK-ORANGE-GRAY-GRAY,30000
resistor (9465).jpg,ORANGE-ORANGE-ORANGE,33000
resistor (9466).jpg,ORANGE-ORANGE-ORANGE,33000
resistor (9467).jpg,,BRAK
resistor (9468).jpg,BLACK-BLACK,BRAK
resistor (9469).jpg,ORANGE-BROWN-ORANGE,31000
resistor (947).jpg,BROWN-BROWN-RED-GREEN-BLACK,1100
resistor (9470).jpg,BLACK-ORANGE-BROWN-ORANGE-ORANGE,30
resistor (9471).jpg,ORANGE-ORANGE,BRAK
resistor (9472).jpg,ORANGE-BROWN-ORANGE-ORANGE,31000
resistor (9473).jpg,GRAY-GRAY-GRAY-GRAY-GRAY,8800000000
resistor (9474).jpg,ORANGE-ORANGE-BLACK-ORANGE-RED,33
resistor (9475).jpg,ORANGE-BROWN-ORANGE-ORANGE-RED,31000
resistor (9476).jpg,GRAY-BROWN-GRAY,8100000000
resistor (9477).jpg,,BRAK
resistor (9478).jpg,ORANGE-RED-ORANGE-BROWN-ORANGE,32000
resistor (9479).jpg,ORANGE-BLACK-ORANGE-BLACK-ORANGE,30000
resistor (948).jpg,WHITE-BLACK-GREEN-BROWN-RED,9000000
resistor (9480).jpg,GRAY-GRAY-GRAY-GRAY,8800000000
resistor (9481).jpg,ORANGE-RED-ORANGE-ORANGE-RED,32000
resistor (9482).jpg,ORANGE-ORANGE-ORANGE,33000
resistor (9483).jpg,ORANGE-ORANGE-ORANGE,33000
resistor (9484).jpg,BROWN,BRAK
resistor (9485).jpg,BLACK-BROWN,BRAK
resistor (9486).jpg,ORANGE-ORANGE-BLACK-ORANGE-GRAY,33
resistor (9487).jpg,ORANGE-BROWN-ORANGE-ORANGE-GRAY,31000
resistor (9488).jpg,ORANGE-BROWN-ORANGE-ORANGE-GRAY,31000
resistor (9489).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (949).jpg,BROWN-BROWN-ORANGE-RED-ORANGE,11000
resistor (9490).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (9491).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (9492).jpg,ORANGE-BROWN-ORANGE-ORANGE,31000
resistor (9493).jpg,ORANGE-ORANGE-BLACK-ORANGE,33
resistor (9494).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (9495).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (9496).jpg,BLACK-BLACK-BROWN-BLACK,BRAK
resistor (9497).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (9498).jpg,GRAY,BRAK
resistor (9499).jpg,GRAY-ORANGE-GRAY-ORANGE-BLACK,8300000000
resistor (95).jpg,BLACK-RED-BLACK,2
resistor (950).jpg,RED-BROWN-ORANGE-GREEN-BLACK,21000
resistor (9500).jpg,BLACK-ORANGE-ORANGE-BROWN,3000
resistor (9501).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (9502).jpg,ORANGE-GRAY-GRAY-GRAY,3800000000
resistor (9503).jpg,BROWN,BRAK
resistor (9504).jpg,BLACK-BROWN,BRAK
resistor (9505).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (9506).jpg,BROWN-GRAY-GRAY,1800000000
resistor (9507).jpg,BLACK-WHITE,BRAK
resistor (9508).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (9509).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (951).jpg,BLACK-GREEN-ORANGE-BROWN-RED,5000
resistor (9510).jpg,BLACK-ORANGE-BLACK-ORANGE-ORANGE,3
resistor (9511).jpg,BLACK-BLACK,BRAK
resistor (9512).jpg,ORANGE-BROWN-ORANGE-ORANGE-GRAY,31000
resistor (9513).jpg,ORANGE-BLACK-ORANGE-ORANGE,30000
resistor (9514).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (9515).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (9516).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (9517).jpg,BLACK-GRAY-GRAY-ORANGE-ORANGE,800000000
resistor (9518).jpg,BROWN,BRAK
resistor (9519).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (952).jpg,BLACK-GREEN-BROWN-RED,50
resistor (9520).jpg,ORANGE-ORANGE-ORANGE-GRAY-GRAY,33000
resistor (9521).jpg,BLACK-ORANGE-BLACK-ORANGE-ORANGE,3
resistor (9522).jpg,BLACK,BRAK
resistor (9523).jpg,ORANGE-ORANGE-BLACK-ORANGE,33
resistor (9524).jpg,ORANGE-BLACK,BRAK
resistor (9525).jpg,ORANGE-ORANGE-BLACK-ORANGE-GRAY,33
resistor (9526).jpg,ORANGE-BROWN-ORANGE-BLACK-ORANGE,31000
resistor (9527).jpg,ORANGE-BLACK-ORANGE-BROWN-ORANGE,30000
resistor (9528).jpg,BROWN-ORANGE-BLACK-ORANGE-GRAY,13
resistor (9529).jpg,BROWN-GRAY,BRAK
resistor (953).jpg,RED-BROWN-ORANGE-GREEN-RED,21000
resistor (9530).jpg,GRAY-GRAY-GRAY-GRAY-GRAY,8800000000
resistor (9531).jpg,GRAY-ORANGE,BRAK
resistor (9532).jpg,BROWN-ORANGE-BLACK-ORANGE-GRAY,13
resistor (9533).jpg,BROWN-GRAY,BRAK
resistor (9534).jpg,ORANGE-GRAY,BRAK
resistor (9535).jpg,ORANGE-BROWN-ORANGE-BLACK-ORANGE,31000
resistor (9536).jpg,ORANGE-BLACK-ORANGE-BROWN-GRAY,30000
resistor (9537).jpg,ORANGE-GRAY-ORANGE,38000
resistor (9538).jpg,BLACK-BLACK-BLACK,BRAK
resistor (9539).jpg,BLACK-BLACK-BLACK,BRAK
resistor (954).jpg,BROWN-BLACK-GREEN-ORANGE-BROWN,1000000
resistor (9540).jpg,BLACK,BRAK
resistor (9541).jpg,ORANGE-BROWN-ORANGE-BLACK-ORANGE,31000
resistor (9542).jpg,ORANGE-ORANGE-BLACK-ORANGE-GRAY,33
resistor (9543).jpg,GRAY,BRAK
resistor (9544).jpg,ORANGE-BROWN-ORANGE-BLACK-ORANGE,31000
resistor (9545).jpg,GRAY,BRAK
resistor (9546).jpg,ORANGE-BLACK-ORANGE-GRAY-GRAY,30000
resistor (9547).jpg,ORANGE-ORANGE-BROWN,330
resistor (9548).jpg,ORANGE-BLACK,BRAK
resistor (9549).jpg,GRAY-ORANGE-BROWN-ORANGE,830
resistor (955).jpg,ORANGE-BLACK-ORANGE-BROWN-RED,30000
resistor (9550).jpg,ORANGE-BROWN-ORANGE-BLACK-ORANGE,31000
resistor (9551).jpg,BLACK-BLACK-BLACK,BRAK
resistor (9552).jpg,BLACK-BROWN-ORANGE,1000
resistor (9553).jpg,GRAY-GRAY-ORANGE-BLACK-ORANGE,88000
resistor (9554).jpg,ORANGE-BROWN-ORANGE-BLACK-ORANGE,31000
resistor (9555).jpg,GRAY-ORANGE,BRAK
resistor (9556).jpg,BLACK-BLACK-BLACK,BRAK
resistor (9557).jpg,ORANGE-BROWN-ORANGE-BLACK-ORANGE,31000
resistor (9558).jpg,ORANGE-BROWN-ORANGE-BLACK-ORANGE,31000
resistor (9559).jpg,ORANGE-BLACK-ORANGE,30000
resistor (956).jpg,BLACK-GREEN-RED,500
resistor (9560).jpg,ORANGE-ORANGE-BLACK-ORANGE-BROWN,33
resistor (9561).jpg,ORANGE-ORANGE-BLACK-ORANGE-GRAY,33
resistor (9562).jpg,ORANGE-BLACK-ORANGE-GRAY-GRAY,30000
resistor (9563).jpg,GRAY-ORANGE-BLACK-ORANGE-GRAY,83
resistor (9564).jpg,ORANGE-ORANGE,BRAK
resistor (9565).jpg,BLACK-ORANGE,BRAK
resistor (9566).jpg,BROWN-ORANGE-BLACK-ORANGE-GRAY,13
resistor (9567).jpg,,BRAK
resistor (9568).jpg,BLACK-ORANGE,BRAK
resistor (9569).jpg,GRAY-ORANGE-GRAY-ORANGE-BLACK,8300000000
